accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.6352201104164124,0.6833388805389404,0.7549129128456116,0.699999988079071,0.7142857313156128,0.7647058963775635,0.8534798622131348,0.5010688900947571,0.8823529481887817,0.7142857313156128,0.0010000000474974513
0.8176100850105286,0.8936935663223267,0.4496437907218933,0.9156626462936401,0.7755101919174194,0.7941176295280457,0.8882783651351929,0.5308257937431335,0.75,1.0,0.0010000000474974513
0.8427672982215881,0.889427900314331,0.4908260703086853,0.868686854839325,0.8775510191917419,0.7352941036224365,0.9157508611679077,0.5963879823684692,0.9285714030265808,0.6190476417541504,0.0010000000474974513
0.8616352081298828,0.9447976350784302,0.2986571788787842,0.9222221970558167,0.8469387888908386,0.8529411554336548,0.9267398715019226,0.3486308753490448,0.8636363744735718,0.9047619104385376,0.0010000000474974513
0.9056603908538818,0.9533288478851318,0.28470084071159363,0.9278350472450256,0.918367326259613,0.8529411554336548,0.9175823926925659,0.3604542911052704,0.8636363744735718,0.9047619104385376,0.0010000000474974513
0.893081784248352,0.9546670913696289,0.2718494236469269,0.9354838728904724,0.8877550959587097,0.8235294222831726,0.9212453961372375,0.3631851077079773,0.8947368264198303,0.8095238208770752,0.0010000000474974513
0.8616352081298828,0.9436266422271729,0.2989209294319153,0.9222221970558167,0.8469387888908386,0.8823529481887817,0.9267399311065674,0.3490091860294342,0.8695651888847351,0.9523809552192688,0.0010000000474974513
0.9182389974594116,0.9747406840324402,0.2220359891653061,0.9292929172515869,0.9387755393981934,0.8823529481887817,0.9304028749465942,0.35608160495758057,0.8695651888847351,0.9523809552192688,0.0003000000142492354
0.9056603908538818,0.9702240824699402,0.2270617038011551,0.9191918969154358,0.9285714030265808,0.7941176295280457,0.9267399311065674,0.35946124792099,0.8500000238418579,0.8095238208770752,0.0003000000142492354
